hr,weather,temperature,relative-humidity,windspeed,year,month,dayofweek,log_total_users
4,clear,103.9,65.0,7.0,2012,July,Tuesday,4.276666119016055
19,light snow/rain,71.8,87.0,13.0,2012,December,Wednesday,6.09807428216624
19,cloudy,75.2,61.0,9.0,2012,November,Thursday,8.507546814364431
12,cloudy,83.6,67.0,17.0,2011,March,Saturday,7.549082710812286
6,cloudy,88.7,100.0,0.0,2011,April,Sunday,4.709530201312334
15,cloudy,90.4,88.0,11.0,2011,May,Friday,7.71289096149013
19,clear,68.4,56.00000000000001,19.0,2012,January,Monday,7.504942068396171
20,clear,115.8,43.0,9.0,2011,July,Saturday,7.710653323501202
23,clear,71.8,39.0,0.0,2012,February,Monday,5.82600010738045
23,cloudy,71.8,75.0,11.0,2011,March,Friday,6.343880434126331
19,cloudy,71.8,52.0,17.0,2012,February,Sunday,7.273092595999522
20,light snow/rain,76.9,100.0,6.0,2012,December,Sunday,7.220373836723949
21,clear,71.8,45.0,11.0,2011,November,Friday,6.960347729101308
2,clear,103.9,69.0,26.0,2011,August,Thursday,3.7376696182833684
5,cloudy,100.5,83.0,13.0,2012,June,Saturday,4.976733742420574
22,cloudy,76.9,71.0,9.0,2012,April,Saturday,6.889591308354466
14,clear,115.8,56.00000000000001,22.0,2011,July,Monday,7.3796321526095525
9,cloudy,66.7,75.0,20.0,2011,February,Thursday,7.47477218239787
6,clear,90.4,83.0,6.0,2011,October,Tuesday,7.338888133838879
11,clear,98.9,41.0,6.0,2012,May,Saturday,8.67368398817567
0,clear,61.6,55.00000000000001,0.0,2011,January,Saturday,5.8522024797744745
10,clear,66.7,70.0,13.0,2012,February,Tuesday,6.9584483932976555
5,clear,63.3,55.00000000000001,6.0,2012,March,Monday,5.420534999272286
7,clear,80.2,82.0,0.0,2012,October,Saturday,6.70073110954781
3,clear,81.9,14.000000000000002,20.0,2011,February,Saturday,4.48863636973214
1,cloudy,85.3,82.0,22.0,2012,April,Sunday,6.78332520060396
8,clear,105.6,74.0,7.0,2011,July,Monday,6.7580945044277305
8,light snow/rain,75.2,87.0,11.0,2011,April,Friday,7.935945103353701
3,cloudy,88.7,63.0,22.0,2012,October,Sunday,6.821107472256465
9,clear,65.0,64.0,31.0,2011,March,Monday,7.446585099157725
18,cloudy,66.7,81.0,7.0,2011,February,Tuesday,7.682943169878292
5,cloudy,73.5,66.0,11.0,2012,November,Friday,5.799092654460526
23,cloudy,73.5,56.99999999999999,7.0,2011,March,Tuesday,5.998936561946683
18,clear,80.2,43.0,24.0,2011,March,Sunday,7.363913501405819
11,clear,98.9,69.0,6.0,2011,April,Wednesday,7.206377291472252
7,clear,85.3,82.0,7.0,2012,September,Thursday,8.828494129466652
13,clear,97.2,60.0,7.0,2012,March,Saturday,8.882530508433623
20,clear,95.5,68.0,6.0,2012,March,Tuesday,8.39660622842712
21,clear,100.5,78.0,6.0,2011,June,Friday,7.785305182539862
17,clear,100.5,47.0,19.0,2012,April,Friday,9.201804040953895
19,cloudy,97.2,40.0,11.0,2012,April,Saturday,8.515992470839718
3,clear,85.3,82.0,7.0,2011,October,Wednesday,4.219507705176107
9,cloudy,88.7,88.0,13.0,2011,May,Friday,7.980707820869669
9,clear,76.9,76.0,24.0,2011,October,Sunday,7.2305631534092925
5,cloudy,102.2,89.0,6.0,2011,June,Wednesday,5.583496308781699
19,cloudy,109.0,79.0,11.0,2011,June,Wednesday,8.112827478751374
13,clear,76.9,37.0,24.0,2012,March,Sunday,8.314832179284556
9,clear,85.3,67.0,17.0,2011,October,Tuesday,7.748460023899697
23,clear,85.3,51.0,20.0,2011,November,Sunday,6.635946555686647
16,clear,71.8,56.00000000000001,0.0,2011,January,Sunday,7.305860032684009
1,clear,90.4,77.0,15.0,2012,April,Saturday,6.906754778648554
16,cloudy,76.9,46.0,11.0,2011,October,Friday,8.22282213081366
14,cloudy,75.2,49.0,26.0,2011,November,Thursday,7.2456550675945355
4,clear,92.1,77.0,0.0,2012,September,Friday,5.003946305945459
6,clear,65.0,69.0,0.0,2012,November,Monday,7.38025578842646
20,cloudy,95.5,83.0,15.0,2011,October,Tuesday,7.954723334497908
10,cloudy,80.2,87.0,0.0,2012,March,Saturday,7.602401335665818
7,light snow/rain,80.2,87.0,15.0,2012,December,Sunday,5.676753802268282
21,cloudy,105.6,57.99999999999999,11.0,2012,August,Thursday,8.311398278436641
12,cloudy,93.8,88.0,19.0,2012,May,Monday,7.644440761556566
19,clear,100.5,83.0,9.0,2011,September,Sunday,8.231376045573969
11,clear,90.4,68.0,15.0,2011,September,Sunday,8.138272638530186
22,clear,93.8,22.0,11.0,2012,April,Wednesday,7.685243607975833
13,clear,97.2,69.0,13.0,2012,May,Thursday,8.057694194815587
12,clear,63.3,44.0,17.0,2011,January,Friday,6.660575149839686
8,light snow/rain,65.0,93.0,15.0,2011,February,Wednesday,7.604396348796338
1,clear,107.3,79.0,9.0,2012,June,Thursday,5.3706380281276624
3,clear,93.8,88.0,15.0,2011,May,Saturday,5.241747015059643
13,clear,105.6,37.0,0.0,2011,June,Monday,7.875119281040293
12,cloudy,98.9,43.0,6.0,2011,October,Tuesday,7.763871287820222
16,clear,124.2,33.0,9.0,2011,June,Thursday,7.789868559054706
8,cloudy,92.1,68.0,7.0,2011,November,Tuesday,8.71292443512011
6,clear,107.3,66.0,7.0,2012,July,Tuesday,7.890956716138919
9,clear,115.8,56.00000000000001,0.0,2012,July,Sunday,7.839525581704678
7,cloudy,102.2,74.0,13.0,2011,August,Saturday,6.244166900663736
17,clear,109.0,55.00000000000001,15.0,2011,September,Saturday,8.490438454107418
8,clear,105.6,84.0,11.0,2012,September,Tuesday,9.002331708246244
4,clear,73.5,36.0,11.0,2012,April,Saturday,4.3694478524670215
6,cloudy,107.3,84.0,7.0,2011,July,Thursday,7.3031700512368
3,clear,68.4,75.0,9.0,2012,December,Wednesday,4.127134385045092
8,light snow/rain,80.2,87.0,24.0,2011,April,Saturday,6.293419278846481
17,cloudy,76.9,34.0,13.0,2012,January,Thursday,8.564267598802166
22,clear,80.2,35.0,15.0,2012,April,Friday,7.526178913346146
10,clear,105.6,37.0,17.0,2012,June,Wednesday,7.613324979540639
9,clear,90.4,72.0,9.0,2011,May,Wednesday,7.831617276352611
23,clear,98.9,35.0,15.0,2011,June,Thursday,7.183111701743281
21,clear,109.0,66.0,7.0,2012,August,Wednesday,8.418697944667139
10,clear,114.1,49.0,11.0,2011,June,Tuesday,7.48324441607385
2,cloudy,65.0,87.0,11.0,2012,January,Tuesday,3.8066624897703196
16,clear,81.9,16.0,26.0,2012,November,Thursday,8.364973978438726
0,clear,97.2,78.0,6.0,2012,September,Thursday,6.710523109452428
19,clear,93.8,83.0,19.0,2011,April,Saturday,8.063062911326792
10,clear,117.5,36.0,11.0,2011,July,Sunday,7.9208096792886
17,cloudy,83.6,82.0,19.0,2011,January,Saturday,6.656726524178391
17,cloudy,73.5,36.0,24.0,2011,March,Friday,7.933438387627489
14,light snow/rain,105.6,84.0,11.0,2012,July,Friday,7.8868329989550565
0,clear,71.8,61.0,0.0,2012,December,Wednesday,6.206575926724928
3,clear,70.1,56.00000000000001,17.0,2011,March,Sunday,5.017279836814924
10,cloudy,98.9,83.0,19.0,2011,April,Wednesday,6.953684210870537
12,clear,119.2,30.0,19.0,2011,August,Tuesday,7.4815557019095165
7,light snow/rain,93.8,88.0,20.0,2012,May,Monday,7.577633832602728
15,clear,120.8,30.0,17.0,2012,June,Saturday,8.423541635334782
5,clear,81.9,94.0,0.0,2012,April,Friday,5.746203190540153
22,clear,71.8,52.0,11.0,2011,January,Wednesday,6.587550014824796
9,cloudy,75.2,49.0,20.0,2012,November,Saturday,7.884952945759814
23,clear,81.9,57.99999999999999,17.0,2011,October,Thursday,7.022868086082641
9,light snow/rain,61.6,86.0,6.0,2011,January,Friday,7.1569563646156364
17,light snow/rain,75.2,87.0,0.0,2012,February,Thursday,8.218247926685745
17,clear,105.6,34.0,17.0,2012,June,Sunday,8.758412389457677
16,clear,102.2,34.0,22.0,2012,September,Monday,8.646992628951082
16,clear,114.1,55.00000000000001,20.0,2012,July,Tuesday,8.59378379357795
4,clear,71.8,87.0,0.0,2011,November,Tuesday,3.9889840465642745
1,clear,73.5,66.0,15.0,2012,April,Thursday,4.6913478822291435
20,cloudy,107.3,57.99999999999999,9.0,2011,June,Saturday,7.636752112435779
15,clear,76.9,43.0,19.0,2012,November,Thursday,7.919356190660617
11,clear,100.5,78.0,13.0,2012,May,Tuesday,7.893945138235959
2,clear,87.0,82.0,7.0,2011,December,Thursday,4.948759890378168
20,clear,100.5,65.0,11.0,2011,May,Sunday,7.887959336599945
12,clear,98.9,41.0,20.0,2012,September,Saturday,8.951310542097564
14,clear,105.6,54.0,19.0,2012,June,Thursday,8.122074375362217
13,light snow/rain,61.6,93.0,7.0,2011,January,Friday,6.0014148779611505
4,clear,102.2,83.0,6.0,2011,June,Friday,4.727387818712341
19,clear,109.0,70.0,15.0,2012,August,Monday,8.854379458771108
1,clear,102.2,78.0,11.0,2011,August,Saturday,6.645090969505644
21,light snow/rain,76.9,87.0,6.0,2012,March,Friday,7.168579897264035
7,clear,100.5,73.0,9.0,2012,July,Thursday,8.774312958285378
22,clear,71.8,56.00000000000001,22.0,2011,March,Sunday,6.059123195581797
8,clear,110.7,66.0,22.0,2012,August,Sunday,7.1252830915107115
19,clear,117.5,44.0,17.0,2012,June,Saturday,8.30844552038576
23,clear,109.0,74.0,6.0,2012,July,Monday,7.596894438144544
7,clear,65.0,37.0,13.0,2012,March,Tuesday,8.205764725234456
5,clear,85.3,77.0,7.0,2012,May,Friday,6.066108090103747
11,clear,76.9,43.0,19.0,2012,March,Sunday,8.116417072794205
2,clear,85.3,72.0,19.0,2012,April,Sunday,6.525029657843462
5,clear,92.1,77.0,15.0,2012,April,Monday,6.150602768446279
10,clear,114.1,52.0,24.0,2012,June,Friday,7.646831391430482
12,clear,109.0,57.99999999999999,15.0,2011,September,Wednesday,7.790696031174738
1,light snow/rain,76.9,93.0,0.0,2012,March,Saturday,6.35088571671474
14,cloudy,92.1,64.0,13.0,2011,October,Monday,7.741533589281828
20,cloudy,105.6,74.0,13.0,2011,August,Thursday,8.154212694914229
15,clear,73.5,24.0,19.0,2011,March,Monday,6.71295620067707
6,clear,61.6,93.0,0.0,2011,February,Monday,5.958424693029782
11,clear,83.6,72.0,11.0,2011,February,Friday,7.156176637480615
15,light snow/rain,65.0,93.0,17.0,2011,October,Saturday,6.240275845170769
23,clear,100.5,78.0,13.0,2011,June,Sunday,7.080867896690782
19,cloudy,97.2,40.0,30.0,2012,March,Thursday,8.571113033405668
12,cloudy,98.9,56.99999999999999,15.0,2012,May,Wednesday,8.099554282376364
6,clear,102.2,78.0,17.0,2012,July,Thursday,7.722234744709607
1,cloudy,61.6,86.0,7.0,2012,January,Monday,3.9889840465642745
11,clear,90.4,45.0,11.0,2011,April,Thursday,7.194436851100335
12,clear,88.7,59.0,13.0,2011,February,Friday,7.627544390488503
6,cloudy,81.9,57.99999999999999,0.0,2012,April,Wednesday,7.37650812632622
21,clear,56.6,39.0,24.0,2011,January,Saturday,6.152732694704104
23,clear,92.1,60.0,0.0,2012,September,Saturday,7.896924656268864
22,clear,81.9,47.0,17.0,2011,November,Saturday,7.206377291472252
17,clear,114.1,24.0,31.0,2012,June,Monday,9.247154345098899
11,clear,110.7,40.0,6.0,2012,August,Thursday,8.030084094267563
0,clear,73.5,56.99999999999999,0.0,2012,February,Wednesday,5.66988092298052
20,cloudy,65.0,87.0,0.0,2011,January,Tuesday,6.983789965258135
6,cloudy,100.5,78.0,11.0,2012,August,Saturday,5.877735781779639
11,cloudy,80.2,71.0,15.0,2011,October,Monday,7.303843225277705
3,clear,85.3,88.0,0.0,2011,October,Monday,4.90527477843843
7,clear,105.6,84.0,9.0,2012,July,Monday,8.58876938990546
22,clear,115.8,59.0,9.0,2012,July,Thursday,7.843064016692054
19,clear,78.5,43.0,15.0,2012,February,Tuesday,8.372860820526318
12,clear,102.2,36.0,24.0,2012,September,Saturday,8.916506080039204
21,clear,95.5,40.0,7.0,2012,May,Thursday,8.193676665955241
2,cloudy,83.6,62.0,15.0,2012,February,Thursday,4.499809670330265
6,clear,88.7,82.0,9.0,2011,May,Saturday,5.793013608384144
21,clear,63.3,40.0,28.0,2012,January,Wednesday,7.367077059881012
8,clear,109.0,57.99999999999999,19.0,2011,August,Tuesday,8.600246746551523
1,cloudy,59.9,59.0,0.0,2011,February,Friday,4.465908118654584
3,cloudy,92.1,68.0,22.0,2011,November,Tuesday,3.9889840465642745
18,clear,102.2,41.0,17.0,2012,April,Wednesday,9.126306376366173
3,clear,102.2,78.0,9.0,2011,June,Wednesday,4.51085950651685
14,clear,75.2,61.0,17.0,2011,December,Sunday,6.776506992372183
3,clear,65.0,69.0,0.0,2011,January,Sunday,4.962844630259907
23,clear,88.7,63.0,7.0,2012,April,Thursday,7.471932078245122
13,clear,117.5,44.0,20.0,2011,August,Monday,7.445417556701687
1,clear,97.2,83.0,17.0,2011,April,Wednesday,5.313205979041787
21,clear,98.9,56.99999999999999,13.0,2012,June,Sunday,7.917536353943631
3,clear,109.0,79.0,0.0,2012,June,Friday,4.477336814478207
18,clear,87.0,55.00000000000001,17.0,2011,April,Thursday,8.27410200229233
12,clear,107.3,57.99999999999999,15.0,2011,September,Tuesday,7.683403681053826
21,clear,102.2,74.0,15.0,2011,June,Saturday,7.785720896534624
14,clear,83.6,38.0,17.0,2012,February,Tuesday,7.454719949364001
23,clear,98.9,78.0,17.0,2011,June,Monday,6.584791392385716
18,cloudy,78.5,43.0,22.0,2012,November,Friday,8.794521851788527
18,light snow/rain,73.5,100.0,24.0,2011,March,Sunday,5.700443573390687
4,clear,97.2,73.0,15.0,2012,August,Wednesday,4.77912349311153
18,cloudy,90.4,72.0,15.0,2011,March,Monday,8.108021221376747
6,clear,92.1,73.0,24.0,2012,May,Thursday,7.60489448081162
5,clear,97.2,83.0,13.0,2012,June,Wednesday,6.2324480165505225
12,cloudy,76.9,46.0,26.0,2012,April,Wednesday,7.675081857716334
8,cloudy,81.9,71.0,19.0,2011,November,Sunday,6.639875833826536
10,clear,105.6,79.0,7.0,2012,August,Tuesday,7.776954403322442
21,clear,109.0,62.0,17.0,2011,July,Sunday,7.848933726364071
9,cloudy,100.5,89.0,0.0,2012,August,Friday,7.914617709040679
11,cloudy,80.2,62.0,11.0,2011,December,Tuesday,7.3758821482150125
8,cloudy,105.6,65.0,11.0,2011,August,Saturday,7.221105098182496
10,clear,76.9,71.0,11.0,2011,November,Friday,7.303843225277705
18,clear,63.3,69.0,6.0,2011,January,Thursday,7.19668657083435
16,clear,75.2,19.0,17.0,2011,February,Tuesday,7.0431599159883405
10,cloudy,63.3,93.0,0.0,2012,January,Monday,7.537962659768208
1,cloudy,83.6,94.0,17.0,2011,January,Sunday,5.3981627015177525
9,clear,98.9,43.0,19.0,2012,June,Monday,8.141189793457691
22,clear,105.6,89.0,13.0,2011,August,Sunday,7.10002716662926
21,clear,66.7,52.0,0.0,2011,February,Tuesday,6.717804695023691
10,cloudy,63.3,51.0,11.0,2011,January,Tuesday,6.529418838262226
2,light snow/rain,71.8,87.0,20.0,2011,October,Saturday,5.393627546352362
6,clear,48.1,48.0,6.0,2011,January,Monday,5.2832037287379885
13,clear,88.7,22.0,13.0,2012,April,Saturday,8.736489351001554
5,clear,81.9,54.0,26.0,2011,April,Saturday,4.290459441148391
17,clear,65.0,25.0,17.0,2012,January,Sunday,7.4977617006225685
2,light snow/rain,105.6,89.0,13.0,2012,July,Monday,4.127134385045092
21,clear,102.2,54.0,7.0,2012,August,Wednesday,8.23880116587155
5,cloudy,80.2,87.0,13.0,2012,February,Friday,5.820082930352362
7,clear,107.3,66.0,7.0,2011,June,Friday,8.109525659752872
19,clear,100.5,65.0,17.0,2012,September,Friday,8.864181369765426
7,cloudy,88.7,93.0,9.0,2012,March,Friday,8.374246182096304
11,clear,114.1,36.0,6.0,2011,July,Saturday,8.236420527265391
14,cloudy,107.3,66.0,11.0,2011,September,Saturday,8.219056661060598
23,clear,66.7,70.0,9.0,2012,February,Sunday,6.249975242259483
15,clear,65.0,69.0,17.0,2011,January,Saturday,7.2633296174768365
9,clear,68.4,60.0,15.0,2012,March,Sunday,6.960347729101308
5,clear,97.2,53.0,17.0,2012,April,Tuesday,5.953243334287785
18,clear,119.2,41.0,11.0,2011,May,Monday,7.9291264873067995
2,clear,73.5,93.0,0.0,2011,November,Wednesday,4.276666119016055
18,clear,83.6,62.0,26.0,2011,April,Wednesday,8.294549515143679
16,clear,97.2,35.0,0.0,2011,April,Thursday,7.807916628926408
13,clear,75.2,93.0,11.0,2011,February,Wednesday,6.875232087276577
15,light snow/rain,80.2,76.0,0.0,2011,October,Monday,7.074116816197362
3,clear,56.6,54.0,7.0,2012,January,Thursday,3.9318256327243257
17,clear,68.4,79.0,7.0,2012,December,Saturday,7.261927092702751
4,clear,66.7,70.0,13.0,2012,November,Saturday,4.499809670330265
8,clear,102.2,61.0,11.0,2012,August,Wednesday,9.243484970568485
5,cloudy,71.8,100.0,6.0,2012,January,Tuesday,5.834810737062605
1,clear,73.5,53.0,19.0,2012,November,Friday,5.5053315359323625
9,cloudy,61.6,51.0,0.0,2011,January,Thursday,7.349873704738337
11,clear,109.0,66.0,15.0,2011,May,Thursday,7.530479995245536
12,clear,114.1,41.0,9.0,2012,July,Tuesday,8.044947049617722
0,clear,80.2,37.0,17.0,2012,April,Friday,6.447305862541213
12,cloudy,68.4,25.0,0.0,2011,March,Monday,6.885509670034818
14,clear,71.8,28.000000000000004,13.0,2011,January,Wednesday,6.620073206530356
7,clear,75.2,66.0,15.0,2011,November,Sunday,6.180016653652572
0,clear,100.5,53.0,22.0,2012,April,Monday,6.102558594613569
0,clear,105.6,79.0,11.0,2011,June,Wednesday,5.976350909297934
18,clear,80.2,40.0,15.0,2011,February,Wednesday,7.927324360309794
22,clear,65.0,75.0,13.0,2011,December,Sunday,6.4425401664681985
12,cloudy,105.6,70.0,7.0,2012,October,Wednesday,8.351610750626559
2,cloudy,76.9,81.0,11.0,2011,November,Tuesday,3.7612001156935624
18,light snow/rain,73.5,93.0,17.0,2011,April,Friday,6.635946555686647
6,clear,105.6,57.99999999999999,7.0,2012,July,Monday,7.4673710669175595
19,clear,98.9,50.0,9.0,2012,September,Sunday,8.454466361507933
15,clear,103.9,24.0,13.0,2012,May,Saturday,8.708969906980947
20,clear,88.7,48.0,9.0,2011,October,Saturday,7.638679823876112
1,clear,65.0,80.0,0.0,2011,January,Saturday,6.154858094016418
1,clear,73.5,76.0,11.0,2011,December,Wednesday,5.0689042022202315
11,cloudy,102.2,69.0,0.0,2012,September,Friday,8.303504798872783
15,clear,114.1,55.00000000000001,11.0,2012,July,Saturday,8.668539943910762
4,cloudy,75.2,87.0,17.0,2011,October,Sunday,4.248495242049359
13,light snow/rain,75.2,71.0,17.0,2012,February,Thursday,6.706862336602747
5,clear,66.7,75.0,11.0,2012,December,Thursday,4.90527477843843
19,cloudy,97.2,64.0,13.0,2011,May,Thursday,8.385944904806284
12,cloudy,97.2,88.0,13.0,2012,October,Tuesday,7.183870715062453
5,cloudy,97.2,83.0,0.0,2012,August,Monday,6.152732694704104
13,clear,109.0,42.0,0.0,2012,August,Wednesday,8.157657015196472
11,clear,80.2,37.0,19.0,2012,January,Tuesday,7.448333860897476
14,clear,98.9,69.0,6.0,2012,May,Wednesday,7.943072717277933
15,clear,109.0,70.0,20.0,2011,May,Sunday,8.179199798423086
9,cloudy,97.2,78.0,9.0,2012,May,Wednesday,8.369388996647842
12,cloudy,95.5,73.0,13.0,2012,October,Friday,8.423321975806166
4,clear,75.2,66.0,6.0,2012,April,Wednesday,4.276666119016055
10,cloudy,88.7,77.0,6.0,2012,March,Saturday,8.5016733797582
7,cloudy,98.9,78.0,9.0,2012,August,Monday,8.640648995343156
4,clear,97.2,64.0,6.0,2011,June,Sunday,4.852030263919617
16,cloudy,59.9,86.0,15.0,2011,January,Tuesday,6.875232087276577
19,light snow/rain,58.2,86.0,17.0,2011,February,Wednesday,7.04141166379481
22,clear,65.0,51.0,19.0,2012,December,Saturday,6.2166061010848646
20,clear,97.2,56.00000000000001,11.0,2011,June,Tuesday,8.161089512845797
2,cloudy,73.5,70.0,11.0,2012,November,Tuesday,4.07753744390572
5,light snow/rain,78.5,94.0,17.0,2011,April,Wednesday,4.174387269895637
6,cloudy,73.5,49.0,13.0,2012,November,Saturday,5.529429087511423
15,clear,81.9,32.0,19.0,2012,February,Monday,7.635303886259415
4,cloudy,103.9,69.0,19.0,2011,September,Monday,4.418840607796598
17,clear,93.8,52.0,9.0,2011,October,Thursday,8.854093907655518
0,cloudy,83.6,94.0,6.0,2012,March,Saturday,7.1098794630722715
16,cloudy,75.2,87.0,17.0,2012,January,Wednesday,7.310550158534422
4,clear,102.2,83.0,0.0,2012,July,Monday,4.0943445622221
0,cloudy,105.6,57.99999999999999,15.0,2012,June,Tuesday,5.860786223465865
14,clear,80.2,62.0,20.0,2012,November,Sunday,8.479906606630221
19,cloudy,110.7,62.0,7.0,2012,July,Wednesday,8.738094230177667
23,clear,102.2,56.99999999999999,0.0,2012,August,Wednesday,7.518064181233078
19,clear,87.0,31.0,17.0,2012,April,Thursday,8.690305809124883
17,clear,68.4,48.0,22.0,2012,January,Monday,7.7823903355874595
13,clear,114.1,33.0,19.0,2012,June,Sunday,8.729235349659273
8,clear,114.1,49.0,17.0,2011,July,Wednesday,8.639233817325263
23,light snow/rain,97.2,78.0,22.0,2012,May,Tuesday,6.630683385642372
7,cloudy,100.5,73.0,15.0,2011,June,Monday,8.105911197986508
7,cloudy,98.9,69.0,9.0,2012,August,Sunday,6.142037405587356
16,cloudy,59.9,80.0,13.0,2012,January,Sunday,7.568379267836522
0,cloudy,66.7,65.0,15.0,2011,January,Monday,4.499809670330265
4,light snow/rain,93.8,94.0,11.0,2011,September,Wednesday,3.8918202981106265
10,clear,122.5,53.0,6.0,2011,July,Friday,7.174724309836376
20,clear,63.3,51.0,11.0,2011,January,Thursday,6.775366090936392
4,clear,71.8,65.0,19.0,2011,October,Friday,4.605170185988092
14,cloudy,75.2,46.0,0.0,2012,December,Wednesday,7.907283609426348
0,cloudy,71.8,81.0,7.0,2012,October,Wednesday,5.3706380281276624
21,light snow/rain,83.6,88.0,19.0,2011,November,Wednesday,6.862757913051401
4,light snow/rain,88.7,88.0,11.0,2011,May,Friday,3.9318256327243257
12,cloudy,75.2,71.0,13.0,2012,December,Friday,7.974532844130228
8,clear,63.3,80.0,6.0,2012,January,Saturday,7.024649030453636
21,cloudy,66.7,93.0,17.0,2011,March,Wednesday,5.849324779946859
5,light snow/rain,85.3,94.0,20.0,2011,April,Tuesday,4.204692619390966
11,clear,109.0,66.0,24.0,2012,August,Sunday,8.587651655064798
23,clear,109.0,48.0,9.0,2012,June,Thursday,7.6362696033793735
16,clear,100.5,38.0,17.0,2012,June,Saturday,8.813735892300215
23,clear,85.3,88.0,15.0,2012,October,Wednesday,7.090076835776092
12,clear,103.9,56.99999999999999,17.0,2012,April,Monday,8.029107054619736
9,clear,75.2,76.0,9.0,2012,October,Wednesday,8.231642179973411
7,clear,92.1,45.0,17.0,2011,June,Friday,8.147288258706624
